ID,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_AIRPORT_SEQ_ID,DIV2_WHEELS_ON,DIV2_TOTAL_GTIME,DIV2_LONGEST_GTIME,DIV2_WHEELS_OFF,DIV2_TAIL_NUM,DIV3_AIRPORT,DIV3_AIRPORT_ID,DIV3_AIRPORT_SEQ_ID,DIV3_WHEELS_ON,DIV3_TOTAL_GTIME,DIV3_LONGEST_GTIME,DIV3_WHEELS_OFF,DIV3_TAIL_NUM,DIV4_AIRPORT,DIV4_AIRPORT_ID,DIV4_AIRPORT_SEQ_ID,DIV4_WHEELS_ON,DIV4_TOTAL_GTIME,DIV4_LONGEST_GTIME,DIV4_WHEELS_OFF,DIV4_TAIL_NUM,DIV5_AIRPORT,DIV5_AIRPORT_ID,DIV5_AIRPORT_SEQ_ID,DIV5_WHEELS_ON,DIV5_TOTAL_GTIME,DIV5_LONGEST_GTIME,DIV5_WHEELS_OFF,DIV5_TAIL_NUM,Unnamed: 109
4357,2018,4,10,17,3,UA,19977,UA,N58101,477,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1110,1113,3,3,0,0,1100-1159,28,1141,1436,3,1432,1439,7,7,0,0,1400-1459,0,,0,382,386,355,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358,2018,4,10,17,3,UA,19977,UA,N587UA,471,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,2020,2023,3,3,0,0,2000-2059,17,2040,2345,5,2350,2350,0,0,0,0,2300-2359,0,,0,390,387,365,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,2018,4,10,17,3,UA,19977,UA,N587UA,433,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,615,610,-5,0,0,-1,0600-0659,20,630,927,13,945,940,-5,0,0,-1,0900-0959,0,,0,390,390,357,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360,2018,4,10,17,3,UA,19977,UA,N512UA,351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1555,1555,0,0,0,0,1500-1559,16,1611,1903,6,1915,1909,-6,0,0,-1,1900-1959,0,,0,380,374,352,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361,2018,4,10,17,3,UA,19977,UA,N26123,207,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,800,758,-2,0,0,-1,0800-0859,10,808,1111,5,1138,1116,-22,0,0,-2,1100-1159,0,,0,398,378,363,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362,2018,4,10,16,2,UA,19977,UA,N18112,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1835,1829,-6,0,0,-1,1800-1859,16,1845,2141,10,2200,2151,-9,0,0,-1,2200-2259,0,,0,385,382,356,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,2018,4,10,16,2,UA,19977,UA,N587UA,2294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,920,948,28,28,1,1,0900-0959,18,1006,1248,7,1250,1255,5,5,0,0,1200-1259,0,,0,390,367,342,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,2018,4,10,12,5,UA,19977,UA,N58101,477,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1110,1108,-2,0,0,-1,1100-1159,15,1123,1355,3,1432,1358,-34,0,0,-2,1400-1459,0,,0,382,350,332,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,2018,4,10,12,5,UA,19977,UA,N568UA,471,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,2020,2025,5,5,0,0,2000-2059,21,2046,2343,9,2350,2352,2,2,0,0,2300-2359,0,,0,390,387,357,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,2018,4,10,12,5,UA,19977,UA,N502UA,433,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,615,605,-10,0,0,-1,0600-0659,27,632,923,16,945,939,-6,0,0,-1,0900-0959,0,,0,390,394,351,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367,2018,4,10,12,5,UA,19977,UA,N505UA,351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1555,1608,13,13,0,0,1500-1559,45,1653,1940,6,1915,1946,31,31,1,2,1900-1959,0,,0,380,398,347,1,2704,11,13,0,18,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368,2018,4,10,12,5,UA,19977,UA,N14102,207,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,800,759,-1,0,0,-1,0800-0859,22,821,1102,20,1138,1122,-16,0,0,-2,1100-1159,0,,0,398,383,341,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369,2018,4,10,11,4,UA,19977,UA,N41135,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1835,2005,90,90,1,6,1800-1859,9,2014,2257,6,2200,2303,63,63,1,4,2200-2259,0,,0,385,358,343,1,2704,11,0,0,15,0,48,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4370,2018,4,10,11,4,UA,19977,UA,N502UA,2294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,920,920,0,0,0,0,0900-0959,22,942,1236,14,1250,1250,0,0,0,0,1200-1259,0,,0,390,390,354,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371,2018,4,10,11,4,UA,19977,UA,N19141,477,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1110,1110,0,0,0,0,1100-1159,17,1127,1421,7,1432,1428,-4,0,0,-1,1400-1459,0,,0,382,378,354,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372,2018,4,10,11,4,UA,19977,UA,N597UA,471,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,2020,2243,143,143,1,9,2000-2059,19,2302,148,7,2350,155,125,125,1,8,2300-2359,0,,0,390,372,346,1,2704,11,0,0,2,0,123,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373,2018,4,10,11,4,UA,19977,UA,N546UA,433,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,615,607,-8,0,0,-1,0600-0659,18,625,925,4,945,929,-16,0,0,-2,0900-0959,0,,0,390,382,360,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374,2018,4,10,11,4,UA,19977,UA,N568UA,351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1555,1548,-7,0,0,-1,1500-1559,24,1612,1905,9,1915,1914,-1,0,0,-1,1900-1959,0,,0,380,386,353,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375,2018,4,10,11,4,UA,19977,UA,N18112,207,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,800,759,-1,0,0,-1,0800-0859,22,821,1134,6,1138,1140,2,2,0,0,1100-1159,0,,0,398,401,373,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376,2018,4,10,10,3,UA,19977,UA,N57111,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1835,1835,0,0,0,0,1800-1859,28,1903,2157,4,2200,2201,1,1,0,0,2200-2259,0,,0,385,386,354,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4377,2018,4,10,10,3,UA,19977,UA,N546UA,2294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,920,916,-4,0,0,-1,0900-0959,26,942,1234,7,1250,1241,-9,0,0,-1,1200-1259,0,,0,390,385,352,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4378,2018,4,10,10,3,UA,19977,UA,N19141,477,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1110,1105,-5,0,0,-1,1100-1159,18,1123,1420,6,1432,1426,-6,0,0,-1,1400-1459,0,,0,382,381,357,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4379,2018,4,10,10,3,UA,19977,UA,,471,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,2020,,,,,,2000-2059,,,,,2350,,,,,,2300-2359,1,A,0,390,,,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4380,2018,4,10,10,3,UA,19977,UA,N510UA,433,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,615,610,-5,0,0,-1,0600-0659,14,624,918,12,945,930,-15,0,0,-1,0900-0959,0,,0,390,380,354,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381,2018,4,10,10,3,UA,19977,UA,N502UA,351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1555,1553,-2,0,0,-1,1500-1559,20,1613,1906,6,1915,1912,-3,0,0,-1,1900-1959,0,,0,380,379,353,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4382,2018,4,10,10,3,UA,19977,UA,N41135,207,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,800,805,5,5,0,0,0800-0859,12,817,1124,3,1138,1127,-11,0,0,-1,1100-1159,0,,0,398,382,367,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,2018,4,10,9,2,UA,19977,UA,N57111,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1835,1830,-5,0,0,-1,1800-1859,36,1906,2157,7,2200,2204,4,4,0,0,2200-2259,0,,0,385,394,351,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,2018,4,10,9,2,UA,19977,UA,N510UA,2294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,920,922,2,2,0,0,0900-0959,20,942,1225,29,1250,1254,4,4,0,0,1200-1259,0,,0,390,392,343,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4385,2018,4,10,5,5,UA,19977,UA,N18112,477,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1110,1107,-3,0,0,-1,1100-1159,20,1127,1455,5,1432,1500,28,28,1,1,1400-1459,0,,0,382,413,388,1,2704,11,0,0,28,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4386,2018,4,10,5,5,UA,19977,UA,N598UA,471,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,2020,2028,8,8,0,0,2000-2059,13,2041,2351,8,2350,2359,9,9,0,0,2300-2359,0,,0,390,391,370,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4387,2018,4,10,5,5,UA,19977,UA,N502UA,433,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,615,607,-8,0,0,-1,0600-0659,23,630,930,9,945,939,-6,0,0,-1,0900-0959,0,,0,390,392,360,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388,2018,4,10,5,5,UA,19977,UA,N546UA,351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1555,1556,1,1,0,0,1500-1559,11,1607,1906,7,1915,1913,-2,0,0,-1,1900-1959,0,,0,380,377,359,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389,2018,4,10,5,5,UA,19977,UA,N58101,207,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,800,756,-4,0,0,-1,0800-0859,9,805,1114,4,1138,1118,-20,0,0,-2,1100-1159,0,,0,398,382,369,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390,2018,4,10,4,4,UA,19977,UA,N18119,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1835,1834,-1,0,0,-1,1800-1859,64,1938,2240,12,2200,2252,52,52,1,3,2200-2259,0,,0,385,438,362,1,2704,11,0,0,52,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4391,2018,4,10,4,4,UA,19977,UA,N502UA,2294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,920,921,1,1,0,0,0900-0959,18,939,1245,7,1250,1252,2,2,0,0,1200-1259,0,,0,390,391,366,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4392,2018,4,10,4,4,UA,19977,UA,N21108,477,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1110,1111,1,1,0,0,1100-1159,15,1126,1424,6,1432,1430,-2,0,0,-1,1400-1459,0,,0,382,379,358,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4393,2018,4,10,4,4,UA,19977,UA,N589UA,471,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,2020,2013,-7,0,0,-1,2000-2059,27,2040,2340,6,2350,2346,-4,0,0,-1,2300-2359,0,,0,390,393,360,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4394,2018,4,10,4,4,UA,19977,UA,N589UA,433,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,615,607,-8,0,0,-1,0600-0659,20,627,929,4,945,933,-12,0,0,-1,0900-0959,0,,0,390,386,362,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,2018,4,10,4,4,UA,19977,UA,N568UA,351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1555,1554,-1,0,0,-1,1500-1559,21,1615,1929,7,1915,1936,21,21,1,1,1900-1959,0,,0,380,402,374,1,2704,11,0,0,21,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,2018,4,10,4,4,UA,19977,UA,N33132,207,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,800,802,2,2,0,0,0800-0859,16,818,1123,16,1138,1139,1,1,0,0,1100-1159,0,,0,398,397,365,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4397,2018,4,10,3,3,UA,19977,UA,N510UA,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1825,1818,-7,0,0,-1,1800-1859,18,1836,2135,8,2148,2143,-5,0,0,-1,2100-2159,0,,0,383,385,359,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4398,2018,4,10,3,3,UA,19977,UA,N589UA,2294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,915,910,-5,0,0,-1,0900-0959,17,927,1226,16,1245,1242,-3,0,0,-1,1200-1259,0,,0,390,392,359,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4399,2018,4,10,6,6,UA,19977,UA,N19141,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1835,1831,-4,0,0,-1,1800-1859,41,1912,2238,4,2200,2242,42,42,1,2,2200-2259,0,,0,385,431,386,1,2704,11,0,0,42,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,2018,4,10,6,6,UA,19977,UA,N568UA,2294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,920,923,3,3,0,0,0900-0959,33,956,1322,5,1250,1327,37,37,1,2,1200-1259,0,,0,390,424,386,1,2704,11,0,0,37,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4401,2018,4,10,6,6,UA,19977,UA,N41135,477,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1110,1104,-6,0,0,-1,1100-1159,17,1121,1458,4,1432,1502,30,30,1,2,1400-1459,0,,0,382,418,397,1,2704,11,0,0,30,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4402,2018,4,10,6,6,UA,19977,UA,N505UA,433,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,615,648,33,33,1,2,0600-0659,16,704,1029,4,945,1033,48,48,1,3,0900-0959,0,,0,390,405,385,1,2704,11,33,0,15,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4403,2018,4,10,6,6,UA,19977,UA,N595UA,351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1555,1550,-5,0,0,-1,1500-1559,13,1603,1904,6,1915,1910,-5,0,0,-1,1900-1959,0,,0,380,380,361,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4404,2018,4,10,6,6,UA,19977,UA,N41140,207,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,810,812,2,2,0,0,0800-0859,27,839,1144,5,1148,1149,1,1,0,0,1100-1159,0,,0,398,397,365,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,2018,4,10,5,5,UA,19977,UA,N18119,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1835,1835,0,0,0,0,1800-1859,12,1847,2153,9,2200,2202,2,2,0,0,2200-2259,0,,0,385,387,366,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4406,2018,4,10,5,5,UA,19977,UA,N505UA,2294,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,920,919,-1,0,0,-1,0900-0959,22,941,1247,7,1250,1254,4,4,0,0,1200-1259,0,,0,390,395,366,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4407,2018,4,10,1,1,UA,19977,UA,N14118,477,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1110,1101,-9,0,0,-1,1100-1159,13,1114,1415,6,1432,1421,-11,0,0,-1,1400-1459,0,,0,382,380,361,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4408,2018,4,10,1,1,UA,19977,UA,N596UA,471,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,2020,6,226,226,1,12,2000-2059,14,20,310,4,2350,314,204,204,1,12,2300-2359,0,,0,390,368,350,1,2704,11,103,0,0,0,101,2208,75,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4409,2018,4,10,1,1,UA,19977,UA,N596UA,433,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,605,626,21,21,1,1,0600-0659,16,642,932,9,935,941,6,6,0,0,0900-0959,0,,0,390,375,350,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4410,2018,4,10,1,1,UA,19977,UA,N505UA,351,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1555,1551,-4,0,0,-1,1500-1559,11,1602,1911,12,1915,1923,8,8,0,0,1900-1959,0,,0,380,392,369,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4411,2018,4,10,1,1,UA,19977,UA,N18119,207,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,800,757,-3,0,0,-1,0800-0859,20,817,1112,96,1138,1248,70,70,1,4,1100-1159,0,,0,398,471,355,1,2704,11,0,0,70,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,2018,4,10,27,6,UA,19977,UA,N17126,477,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,1110,1112,2,2,0,0,1100-1159,10,1122,1413,7,1432,1420,-12,0,0,-1,1400-1459,0,,0,382,368,351,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
